Time,I,II,III,AVR,AVL,AVF,V1,V2,V3,V4,V5,V6
8.71,-81,-69,9,74,-45,-29,323,587,577,231,-123,-201
8.712,-82,-69,9,76,-47,-29,325,592,580,231,-125,-203
8.714,-82,-69,11,76,-47,-27,327,595,584,231,-128,-205
8.716,-84,-69,13,76,-48,-27,327,598,587,232,-133,-205
8.718,-82,-68,14,74,-48,-26,328,603,592,232,-138,-206
8.72,-82,-65,16,73,-48,-22,330,608,598,235,-143,-206
8.722,-82,-61,17,71,-50,-21,331,613,605,239,-149,-208
8.724,-84,-61,21,71,-52,-17,333,620,611,240,-157,-208
8.726,-84,-60,24,71,-53,-17,336,626,618,244,-167,-209
8.728,-84,-58,24,69,-53,-16,338,631,624,245,-177,-209
8.73,-82,-56,24,68,-53,-14,340,636,629,247,-187,-209
8.732,-82,-56,26,68,-55,-14,340,641,633,247,-195,-211
8.734,-86,-58,26,71,-55,-14,340,646,636,245,-205,-213
8.736,-87,-60,26,73,-56,-16,340,649,639,245,-211,-214
8.738,-89,-61,26,73,-58,-16,341,654,642,245,-216,-216
8.74,-89,-63,26,74,-58,-17,341,659,647,245,-218,-218
8.742,-91,-65,24,76,-58,-17,343,663,652,247,-219,-221
8.744,-92,-66,26,78,-60,-19,346,670,659,250,-219,-222
8.746,-94,-66,26,79,-61,-19,349,676,665,252,-218,-222
8.748,-96,-68,26,81,-61,-19,353,685,672,253,-214,-224
8.75,-97,-69,26,82,-63,-19,356,691,678,255,-211,-224
8.752,-97,-69,26,81,-61,-19,361,699,685,257,-208,-226
8.754,-96,-69,24,81,-60,-19,364,706,691,258,-205,-226
8.756,-94,-69,22,81,-60,-21,367,711,696,258,-201,-227
8.758,-94,-69,22,81,-58,-21,371,717,703,262,-200,-229
8.76,-94,-69,22,81,-58,-21,375,724,709,265,-196,-229
8.762,-94,-69,22,81,-58,-21,379,730,717,268,-195,-229
8.764,-96,-71,22,81,-58,-22,384,737,724,271,-195,-229
8.766,-96,-71,22,82,-60,-22,388,745,730,275,-196,-231
8.768,-96,-73,21,84,-58,-24,393,751,737,278,-198,-231
8.77,-97,-74,21,86,-60,-24,397,759,743,279,-200,-232
8.772,-99,-76,21,86,-60,-26,401,766,748,281,-203,-235
8.774,-100,-78,21,89,-61,-26,406,772,753,283,-208,-237
8.776,-104,-81,22,91,-63,-27,410,777,759,283,-211,-240
8.778,-107,-84,22,94,-65,-29,413,784,764,283,-216,-244
8.78,-110,-86,22,97,-66,-29,416,790,771,283,-221,-247
8.782,-109,-86,22,97,-66,-30,421,797,777,284,-226,-248
8.784,-109,-84,21,96,-65,-29,426,805,786,286,-231,-252
8.786,-107,-84,21,94,-65,-29,431,813,794,289,-235,-253
8.788,-107,-84,22,94,-65,-29,434,820,800,291,-239,-257
8.79,-107,-82,22,94,-65,-29,439,828,808,292,-244,-260
8.792,-107,-82,22,94,-65,-29,442,836,815,292,-248,-262
8.794,-107,-82,21,94,-65,-29,449,842,821,294,-252,-265
8.796,-107,-84,22,96,-65,-29,454,849,828,296,-255,-268
8.798,-110,-87,22,99,-66,-30,460,855,834,296,-260,-270
8.8,-115,-91,22,102,-68,-32,467,862,841,297,-263,-273
8.802,-118,-94,22,105,-69,-34,473,868,847,297,-266,-275
8.804,-122,-97,22,109,-73,-35,480,875,854,299,-268,-276
8.806,-125,-99,24,112,-74,-35,484,882,859,299,-270,-278
8.808,-126,-100,24,113,-76,-35,489,888,864,301,-271,-281
8.81,-128,-102,24,113,-76,-35,494,893,868,301,-275,-284
8.812,-128,-104,24,115,-76,-37,499,898,872,299,-278,-288
8.814,-131,-105,22,118,-78,-39,502,903,873,297,-281,-291
8.816,-133,-109,24,120,-79,-39,507,906,877,297,-284,-294
8.818,-136,-110,26,123,-81,-40,512,909,880,296,-286,-299
8.82,-141,-112,27,125,-84,-39,517,914,885,297,-288,-302
8.822,-143,-110,29,126,-86,-39,522,919,890,297,-289,-305
8.824,-141,-109,30,125,-87,-35,528,924,896,299,-289,-309
8.826,-141,-107,32,123,-87,-34,535,930,901,301,-291,-312
8.828,-141,-105,34,122,-87,-34,541,935,906,301,-294,-315
8.83,-141,-105,34,123,-87,-32,548,940,911,301,-299,-320
8.832,-143,-107,35,125,-89,-32,553,945,914,297,-305,-327
8.834,-146,-110,35,126,-91,-34,558,948,917,294,-312,-333
8.836,-148,-112,34,130,-91,-35,563,951,919,292,-318,-340
8.838,-151,-115,34,131,-92,-37,567,955,922,289,-325,-346
8.84,-152,-118,32,135,-92,-40,574,960,925,288,-331,-353
8.842,-156,-123,30,138,-94,-42,579,965,930,286,-336,-358
8.844,-157,-125,30,139,-94,-43,585,969,935,286,-340,-362
8.846,-159,-126,30,141,-96,-45,592,976,942,286,-341,-366
8.848,-161,-128,32,143,-97,-45,600,981,948,286,-344,-371
8.85,-164,-128,32,144,-99,-45,606,987,953,286,-346,-374
8.852,-165,-130,32,146,-99,-47,613,992,958,284,-348,-379
8.854,-167,-133,32,149,-100,-47,620,995,963,284,-349,-384
8.856,-170,-135,34,151,-102,-48,624,999,968,283,-351,-387
8.858,-174,-136,35,154,-105,-48,629,1002,973,283,-353,-392
8.86,-177,-138,37,156,-107,-48,636,1005,979,286,-354,-393
8.862,-180,-138,39,159,-109,-48,641,1010,986,288,-356,-398
8.864,-183,-141,39,161,-112,-48,646,1012,992,291,-359,-401
8.866,-185,-141,40,162,-113,-48,649,1015,997,292,-361,-406
8.868,-187,-143,40,164,-113,-48,652,1015,1002,296,-364,-411
8.87,-188,-144,40,165,-115,-50,654,1013,1007,297,-367,-416
8.872,-188,-144,40,165,-115,-50,655,1012,1008,301,-369,-421
8.874,-187,-144,40,165,-113,-50,655,1010,1012,304,-372,-426
8.876,-185,-144,39,164,-112,-52,655,1007,1015,307,-375,-429
8.878,-183,-146,35,164,-110,-52,654,1002,1017,310,-379,-432
8.88,-182,-146,34,164,-109,-53,652,997,1018,315,-382,-434
8.882,-182,-148,32,164,-107,-55,650,991,1020,320,-384,-437
8.884,-182,-149,32,164,-109,-56,646,984,1021,325,-384,-437
8.886,-185,-151,32,167,-109,-56,641,978,1021,330,-384,-439
8.888,-187,-152,32,169,-110,-56,636,969,1020,336,-384,-439
8.89,-187,-151,34,169,-110,-56,629,961,1018,343,-384,-437
8.892,-183,-149,34,165,-110,-55,621,951,1015,349,-382,-436
8.894,-180,-144,34,161,-107,-53,613,940,1012,356,-380,-432
8.896,-175,-141,32,157,-104,-52,602,929,1007,362,-379,-429
8.898,-170,-138,30,152,-100,-50,590,916,1002,369,-375,-424
8.9,-164,-133,29,148,-97,-48,579,901,997,375,-371,-418
8.902,-157,-126,29,141,-94,-45,569,888,992,384,-362,-411
8.904,-151,-120,29,135,-91,-42,558,873,987,392,-354,-403
8.906,-146,-113,29,128,-87,-39,546,859,981,401,-344,-393
8.908,-139,-109,29,123,-86,-37,533,844,973,410,-333,-385
8.91,-135,-104,29,118,-82,-35,522,826,963,418,-322,-375
8.912,-130,-99,27,113,-79,-34,509,808,953,426,-309,-366
8.914,-125,-96,27,109,-76,-32,494,789,940,434,-296,-356
8.916,-118,-89,27,102,-73,-29,480,769,929,442,-281,-344
8.918,-112,-81,27,96,-69,-24,463,748,916,450,-265,-331
8.92,-104,-73,29,87,-68,-19,445,729,901,457,-248,-317
8.922,-96,-63,30,79,-65,-14,427,706,886,465,-231,-301
8.924,-87,-53,34,69,-61,-8,408,683,868,473,-211,-284
8.926,-81,-45,35,61,-58,-3,388,659,851,480,-193,-268
8.928,-74,-37,35,55,-55,0,367,633,829,486,-174,-252
8.93,-66,-29,35,47,-52,1,346,606,807,491,-156,-235
8.932,-58,-22,34,39,-47,4,325,579,782,493,-135,-218
8.934,-50,-14,34,32,-42,8,304,550,756,494,-115,-201
8.936,-42,-8,32,24,-37,11,283,519,727,494,-94,-183
8.938,-34,0,32,16,-34,14,263,489,698,493,-71,-165
8.94,-27,4,32,9,-30,19,242,458,667,491,-50,-149
8.942,-21,11,34,3,-27,22,222,427,636,488,-29,-130
8.944,-14,19,35,-1,-26,27,205,398,605,483,-6,-112
8.946,-9,26,35,-8,-24,30,185,367,574,476,11,-94
8.948,-3,30,35,-13,-21,34,167,338,540,467,29,-78
8.95,0,37,34,-19,-17,37,148,307,507,455,47,-63
8.952,4,40,34,-24,-13,39,130,278,473,442,61,-48
8.954,11,45,34,-29,-11,40,113,248,441,427,76,-35
8.956,14,50,34,-34,-8,43,97,221,410,411,89,-22
8.958,19,55,34,-39,-8,45,84,196,379,397,100,-11
8.96,21,58,35,-40,-6,47,71,174,349,380,110,0
8.962,24,61,35,-43,-4,48,60,152,322,366,120,8
8.964,27,65,35,-47,-3,50,50,133,297,353,126,17
8.966,30,66,34,-48,-1,52,42,115,273,338,133,27
8.968,30,66,32,-50,0,50,32,97,248,325,138,35
8.97,30,65,32,-48,0,48,24,79,224,310,141,40
8.972,30,63,30,-48,0,47,17,63,201,294,144,47
8.974,30,63,29,-48,0,47,9,47,179,278,146,52
8.976,32,63,27,-48,0,47,3,30,156,262,148,55
8.978,32,63,27,-48,0,47,-1,16,136,244,149,58
8.98,32,63,27,-48,0,47,-8,3,117,229,152,61
8.982,32,63,27,-48,0,45,-14,-6,100,213,154,65
8.984,30,60,27,-47,0,45,-19,-17,84,198,157,66
8.986,30,58,26,-45,0,43,-24,-27,68,183,161,68
8.988,30,56,24,-43,0,40,-27,-35,53,169,162,69
8.99,29,53,22,-42,0,39,-30,-45,39,154,164,69
8.992,27,52,21,-40,1,37,-34,-53,26,141,165,69
8.994,27,50,21,-40,1,37,-37,-60,14,126,165,69
8.996,29,52,21,-42,1,37,-39,-66,4,115,165,69
8.998,30,53,21,-42,3,37,-40,-69,-3,104,165,69
9.0,30,52,21,-42,3,37,-42,-74,-11,94,162,69
9.002,29,52,19,-40,1,35,-43,-79,-17,84,159,69
9.004,29,50,19,-40,1,35,-45,-82,-24,74,154,68
9.006,27,48,17,-39,1,34,-47,-84,-29,68,151,68
9.008,27,47,17,-39,3,32,-47,-86,-32,60,144,68
9.01,27,47,16,-37,3,32,-45,-87,-37,53,139,68
9.012,27,45,16,-37,3,30,-43,-87,-39,48,133,68
9.014,26,42,14,-34,3,29,-43,-89,-43,42,125,68
9.016,22,37,13,-30,3,26,-43,-89,-47,37,118,68
9.018,19,34,11,-27,1,24,-43,-91,-50,32,112,68
9.02,17,30,11,-24,0,21,-43,-91,-52,29,109,68
9.022,14,27,11,-22,0,21,-43,-89,-53,26,107,68
9.024,13,26,11,-21,0,19,-42,-89,-53,24,105,66
9.026,11,24,11,-17,0,17,-42,-87,-55,22,105,66
9.028,9,21,9,-16,0,16,-42,-87,-55,21,104,65
9.03,8,19,8,-14,0,14,-42,-86,-56,19,104,61
9.032,8,17,6,-13,0,13,-43,-86,-58,16,100,60
9.034,6,14,4,-11,0,9,-45,-87,-60,13,97,56
9.036,6,13,3,-9,0,8,-45,-87,-61,11,96,53
9.038,6,11,3,-9,0,8,-45,-87,-61,11,94,52
9.04,6,13,3,-9,0,8,-45,-87,-60,11,92,48
9.042,6,13,4,-11,0,9,-43,-87,-58,13,91,45
9.044,8,16,6,-13,0,11,-42,-86,-56,14,89,43
9.046,9,17,6,-14,0,13,-40,-84,-53,17,87,42
9.048,11,19,6,-16,0,14,-39,-82,-50,19,86,40
9.05,11,21,8,-16,0,14,-37,-79,-47,22,82,39
9.052,9,19,8,-14,0,14,-37,-78,-45,24,81,37
9.054,4,16,9,-11,-1,14,-35,-78,-45,24,78,35
9.056,3,16,9,-9,-3,14,-35,-76,-43,26,76,35
9.058,4,17,11,-11,-3,14,-34,-74,-42,27,76,37
9.06,6,19,9,-14,-1,16,-32,-73,-39,30,76,39
9.062,9,19,8,-14,0,14,-32,-71,-37,34,76,39
9.064,9,17,6,-14,0,13,-32,-69,-35,35,76,40
9.066,11,16,3,-14,1,11,-32,-68,-32,39,78,40
9.068,9,14,1,-13,1,8,-32,-65,-30,42,78,40
9.07,8,9,0,-9,1,6,-32,-63,-27,43,78,40
9.072,4,4,0,-6,1,3,-32,-61,-26,47,78,39
9.074,3,1,0,-3,0,0,-32,-60,-24,48,78,39
9.076,1,1,0,-1,0,0,-32,-58,-21,52,78,39
9.078,3,1,0,-3,1,0,-30,-55,-17,55,79,39
9.08,3,1,0,-3,0,0,-29,-52,-14,58,79,37
9.082,0,0,0,-1,0,0,-29,-50,-13,61,79,35
9.084,0,0,0,0,0,0,-29,-48,-11,63,78,34
9.086,-1,0,0,0,-1,0,-29,-47,-8,65,76,32
9.088,-1,0,0,0,-1,0,-27,-45,-6,66,76,32
9.09,-3,-1,0,1,-1,0,-27,-43,-4,68,74,32
9.092,-3,-3,0,3,-1,0,-27,-43,-4,69,74,30
9.094,-3,-4,-1,3,-1,-1,-29,-43,-4,69,74,29
9.096,-1,-4,-1,3,0,-3,-29,-43,-3,69,76,29
9.098,0,-4,-3,1,0,-3,-29,-43,-3,71,78,29
9.1,0,-3,-3,1,0,-3,-30,-43,-3,73,79,27
9.102,0,-3,-3,1,0,-1,-30,-43,-3,73,81,26
9.104,0,-3,-3,1,0,-1,-30,-42,-3,74,82,26
9.106,0,-3,-3,1,0,-1,-30,-42,-3,76,82,24
9.108,-1,-3,-1,1,0,-1,-29,-42,-1,79,84,22
9.11,0,-3,-1,0,0,-1,-27,-40,-1,81,86,22
9.112,0,0,0,0,0,0,-24,-40,-1,84,87,24
9.114,0,0,0,-1,0,0,-22,-39,-1,86,89,26
9.116,0,1,0,-1,0,1,-21,-39,-1,87,91,27
9.118,0,3,0,-3,0,3,-21,-39,-1,87,92,29
9.12,1,4,0,-4,0,3,-19,-39,-1,87,94,30
9.122,4,6,1,-6,0,4,-19,-39,-1,87,94,32
9.124,6,8,0,-8,0,4,-19,-39,-1,86,92,32
9.126,8,9,0,-9,0,6,-19,-39,-1,86,92,32
9.128,8,11,0,-11,1,6,-19,-39,-1,84,91,32
9.13,9,11,0,-11,1,6,-21,-40,-3,82,89,30
9.132,9,13,0,-11,1,6,-21,-40,-3,81,87,29
9.134,8,11,1,-11,1,8,-21,-42,-3,79,86,27
9.136,6,11,1,-9,0,8,-21,-42,-3,79,86,26
9.138,4,11,3,-9,0,8,-21,-43,-4,78,86,26
9.14,4,9,3,-8,0,8,-21,-43,-4,78,86,27
9.142,3,9,3,-6,0,8,-21,-43,-4,76,86,27
9.144,1,8,3,-6,0,8,-22,-43,-4,76,87,29
9.146,1,8,3,-6,0,6,-22,-43,-4,76,89,30
9.148,3,8,3,-6,0,6,-24,-42,-6,76,91,34
9.15,1,8,3,-6,-1,6,-24,-42,-6,76,94,35
9.152,1,8,4,-4,-1,6,-26,-42,-8,74,97,37
9.154,1,8,3,-4,-1,6,-26,-42,-8,73,99,39
9.156,1,8,3,-6,0,6,-27,-43,-9,71,100,39
9.158,3,8,1,-6,0,4,-27,-45,-11,69,102,39
9.16,6,9,1,-8,0,6,-27,-45,-13,69,104,39
9.162,6,9,1,-8,0,6,-27,-47,-14,66,104,39
9.164,4,9,1,-8,0,6,-27,-47,-16,66,105,39
9.166,4,8,1,-8,0,6,-26,-47,-16,65,105,37
9.168,3,8,1,-6,0,6,-26,-48,-17,63,105,35
9.17,3,8,3,-8,0,6,-26,-48,-19,61,104,34
9.172,4,9,1,-8,0,6,-26,-50,-21,58,102,32
9.174,6,9,1,-9,0,6,-27,-50,-21,56,102,30
9.176,8,11,0,-11,1,6,-27,-52,-22,56,100,29
9.178,9,11,0,-11,3,6,-27,-52,-24,55,100,29
9.18,11,13,0,-13,3,6,-27,-52,-24,53,99,27
9.182,11,14,0,-14,3,8,-27,-52,-26,53,99,27
9.184,11,16,1,-14,3,9,-27,-52,-27,52,99,29
9.186,11,16,3,-14,1,9,-27,-52,-27,52,97,29
9.188,11,16,3,-14,1,11,-27,-52,-29,50,96,30
9.19,11,17,3,-16,1,11,-27,-52,-29,50,96,32
9.192,13,19,3,-16,3,11,-27,-52,-29,50,94,34
9.194,13,17,3,-16,3,11,-29,-52,-30,48,92,34
9.196,11,16,1,-14,1,9,-29,-53,-30,47,91,34
9.198,9,13,1,-13,1,8,-30,-53,-32,45,89,34
9.2,8,11,0,-11,1,6,-30,-53,-32,45,89,34
9.202,8,8,0,-9,3,3,-30,-53,-32,45,87,32
9.204,8,4,-3,-6,3,0,-30,-53,-32,43,87,32
9.206,8,1,-4,-6,4,0,-32,-53,-32,42,86,30
9.208,8,0,-8,-4,6,-1,-34,-53,-32,40,82,29
9.21,8,0,-8,-4,6,-3,-35,-53,-32,37,79,27
9.212,6,-1,-8,-1,4,-4,-35,-55,-34,34,76,24
9.214,3,-3,-8,0,3,-4,-35,-55,-35,30,73,22
9.216,0,-6,-6,1,1,-4,-37,-56,-37,27,68,19
9.218,-3,-8,-4,4,0,-6,-35,-58,-39,24,65,17
9.22,-3,-8,-3,4,0,-4,-35,-58,-39,24,63,17
9.222,-1,-3,-1,1,0,-1,-32,-55,-37,24,65,19
9.224,0,0,-1,0,0,0,-27,-53,-35,26,66,21
9.226,1,0,0,-1,0,0,-24,-52,-34,27,66,22
9.228,3,3,-1,-4,1,0,-22,-52,-32,27,68,24
9.23,6,3,-3,-6,3,0,-21,-50,-32,27,68,24
9.232,8,3,-4,-6,4,0,-19,-50,-32,26,69,24
9.234,8,1,-6,-6,6,-1,-19,-48,-32,24,68,24
9.236,8,0,-8,-4,6,-3,-19,-48,-32,24,68,24
9.238,8,0,-8,-4,6,-3,-17,-47,-30,22,68,24
9.24,8,0,-8,-4,6,-3,-17,-45,-30,22,68,24
9.242,8,0,-8,-4,6,-1,-17,-45,-30,22,69,24
9.244,6,0,-8,-3,6,-1,-17,-43,-29,22,69,24
9.246,4,0,-6,-1,4,-1,-19,-43,-29,22,69,22
9.248,3,-1,-6,-1,3,-3,-17,-42,-29,22,71,22
9.25,3,0,-4,-1,3,-1,-17,-40,-29,22,71,21
9.252,4,0,-4,-3,4,-1,-16,-40,-29,22,73,19
9.254,6,1,-4,-4,4,0,-16,-39,-27,22,74,19
9.256,6,3,-3,-6,4,0,-14,-37,-27,22,76,17
9.258,6,3,-1,-4,3,0,-14,-37,-26,21,76,17
9.26,3,1,-1,-3,1,0,-13,-37,-26,21,78,16
9.262,3,1,0,-3,0,1,-13,-37,-24,21,79,14
9.264,3,4,0,-4,0,3,-11,-35,-22,21,81,13
9.266,1,6,1,-4,0,4,-11,-34,-21,22,81,11
9.268,1,6,3,-4,-1,6,-9,-32,-19,22,82,9
9.27,0,6,4,-4,-1,6,-8,-30,-17,22,84,9
9.272,0,6,4,-4,-3,6,-8,-29,-16,22,84,8
9.274,0,4,4,-3,-3,6,-8,-27,-16,22,86,8
9.276,-1,3,4,-1,-4,4,-8,-27,-16,21,86,6
9.278,-1,1,3,0,-4,3,-8,-26,-14,19,87,6
9.28,-3,0,1,0,-3,1,-8,-26,-14,19,89,4
9.282,-3,0,1,1,-3,0,-6,-26,-14,19,89,3
9.284,-4,-1,0,1,-3,0,-4,-26,-13,19,92,3
9.286,-3,-1,0,1,-3,0,-3,-22,-11,19,94,3
9.288,-3,0,0,0,-3,0,-1,-21,-9,21,97,3
9.29,-4,0,1,1,-3,0,0,-19,-6,22,97,3
9.292,-4,0,1,1,-4,0,0,-17,-4,22,99,3
9.294,-6,0,3,1,-4,1,1,-16,-3,24,99,1
9.296,-8,-1,3,3,-6,0,3,-16,-3,24,97,0
9.298,-9,-4,3,6,-8,0,3,-16,-1,24,96,0
9.3,-13,-6,3,9,-9,0,3,-16,-1,24,92,0
9.302,-14,-9,3,11,-9,0,3,-17,-1,24,91,-1
9.304,-16,-9,4,11,-11,0,4,-16,-1,26,89,-1
9.306,-16,-8,4,11,-11,0,6,-14,0,27,89,0
9.308,-14,-8,4,9,-11,0,8,-14,0,30,89,0
9.31,-14,-6,6,9,-11,0,9,-13,1,30,87,0
9.312,-11,-3,6,6,-9,1,11,-11,3,32,86,0
9.314,-9,-1,4,4,-8,1,13,-9,4,34,84,0
9.316,-8,-1,3,3,-6,0,13,-8,6,35,82,0
9.318,-6,-3,1,3,-4,0,14,-6,8,37,79,0
9.32,-4,-4,0,3,-3,0,16,-4,9,40,76,0
9.322,-4,-4,0,3,-1,-1,17,-3,11,42,74,1
9.324,-3,-4,0,3,-1,-1,19,-1,14,45,73,1
9.326,-1,-3,0,1,0,-1,22,0,16,47,71,3
9.328,0,-1,-1,0,0,0,24,0,19,48,71,3
9.33,0,0,0,0,0,0,26,1,19,50,69,1
9.332,0,0,0,0,0,0,27,3,21,48,68,1
9.334,1,0,0,-1,0,0,27,3,21,48,68,0
9.336,0,0,0,0,0,0,26,3,21,50,66,0
9.338,0,0,0,0,0,0,26,4,22,50,65,0
9.34,-1,0,0,0,-1,0,27,4,24,52,65,-1
9.342,-3,-1,0,1,-3,0,27,4,24,52,65,-3
9.344,-4,-1,3,1,-4,0,29,6,26,53,63,-3
9.346,-4,0,3,1,-4,1,30,8,27,53,63,-4
9.348,-4,0,4,0,-6,3,32,9,29,55,63,-4
9.35,-4,0,4,1,-6,3,34,9,30,55,61,-6
9.352,-6,0,4,3,-6,1,35,11,32,55,60,-8
9.354,-8,-1,3,4,-6,0,37,13,34,56,58,-11
9.356,-8,-3,3,4,-6,0,37,13,35,56,56,-13
9.358,-8,-4,1,6,-6,0,37,13,37,58,55,-14
9.36,-6,-4,0,4,-4,0,39,13,40,58,53,-14
9.362,-6,-4,0,4,-3,-1,39,14,42,60,52,-16
9.364,-8,-8,0,6,-4,-3,39,14,43,60,50,-17
9.366,-11,-11,0,9,-6,-4,37,14,43,60,48,-19
9.368,-14,-14,0,14,-8,-6,37,14,43,58,47,-21
9.37,-16,-16,0,14,-8,-8,39,16,43,60,47,-21
9.372,-14,-16,0,14,-6,-6,42,17,45,61,48,-19
9.374,-13,-14,0,13,-6,-6,43,19,47,63,50,-19
9.376,-11,-13,0,11,-6,-6,45,22,47,63,52,-17
9.378,-11,-11,0,9,-4,-4,45,24,48,65,52,-17
9.38,-9,-9,0,9,-4,-4,45,26,50,66,53,-16
9.382,-9,-8,0,8,-4,-3,47,27,53,68,53,-16
9.384,-9,-8,0,8,-6,-3,47,29,55,69,53,-16
9.386,-13,-9,0,9,-8,-3,47,30,58,69,52,-17
9.388,-16,-11,1,13,-9,-1,45,32,60,71,50,-19
9.39,-19,-13,3,14,-13,-1,45,32,60,71,50,-21
9.392,-21,-13,4,16,-14,-1,43,32,61,73,50,-22
9.394,-21,-11,6,16,-14,-1,43,34,61,74,52,-26
9.396,-19,-9,6,14,-14,0,43,34,63,76,55,-29
9.398,-17,-8,8,13,-14,0,42,35,63,78,60,-32
9.4,-16,-4,8,9,-13,1,43,37,66,81,63,-34
9.402,-14,-3,8,8,-13,1,43,39,68,84,68,-35
9.404,-13,-3,8,8,-11,1,43,40,69,86,71,-39
9.406,-13,-3,8,6,-11,1,45,42,73,86,73,-40
9.408,-13,-3,6,8,-11,1,45,43,74,86,74,-42
9.41,-14,-6,6,9,-11,0,47,45,74,86,73,-43
9.412,-14,-8,4,11,-11,0,48,45,74,84,73,-47
9.414,-14,-9,3,11,-9,-1,50,45,76,84,71,-48
9.416,-13,-8,1,9,-8,-1,50,45,76,84,71,-48
9.418,-11,-8,1,8,-8,0,50,45,76,84,71,-50
9.42,-13,-8,1,9,-8,-1,50,47,76,84,71,-50
9.422,-13,-9,1,9,-8,-1,50,47,78,84,71,-52
9.424,-13,-11,1,9,-8,-1,48,48,79,84,71,-52
9.426,-13,-11,0,11,-8,-3,48,50,81,86,71,-52
9.428,-13,-9,0,9,-8,-3,50,52,82,86,73,-52
9.43,-11,-8,1,8,-8,-1,52,55,84,87,76,-50
9.432,-11,-6,3,6,-8,0,52,56,84,89,79,-50
9.434,-11,-4,4,6,-9,0,53,56,86,89,82,-48
9.436,-13,-1,8,6,-11,1,53,58,86,91,86,-48
9.438,-13,-1,9,6,-13,3,55,60,87,92,87,-47
9.44,-16,-1,11,8,-14,3,55,60,87,94,89,-47
9.442,-16,-3,11,9,-14,3,55,61,89,96,89,-47
9.444,-16,-4,9,9,-14,1,55,63,89,97,89,-47
9.446,-17,-8,6,11,-13,0,55,63,89,97,87,-47
9.448,-17,-11,4,13,-13,-1,53,63,89,99,86,-48
9.45,-17,-13,3,14,-11,-3,53,63,89,99,84,-48
9.452,-17,-14,1,16,-11,-4,52,65,89,100,81,-48
9.454,-19,-16,1,17,-11,-4,52,65,89,100,79,-50
9.456,-21,-17,1,17,-11,-6,50,65,89,102,76,-50
9.458,-21,-17,1,17,-11,-6,50,65,89,102,74,-52
9.46,-21,-17,1,17,-11,-6,52,65,91,104,73,-52
9.462,-21,-17,1,17,-11,-4,52,66,91,105,71,-52
9.464,-21,-16,1,17,-13,-4,52,66,92,107,71,-52
9.466,-19,-14,3,16,-13,-3,53,68,94,109,71,-53
9.468,-21,-13,4,14,-13,-1,53,69,96,109,73,-53
9.47,-21,-13,6,16,-14,-1,53,69,96,109,73,-53
9.472,-21,-11,8,14,-16,0,55,69,96,109,73,-53
9.474,-19,-9,8,13,-14,0,55,71,96,110,74,-55
9.476,-17,-6,9,9,-14,1,56,71,96,110,76,-55
9.478,-14,-1,9,6,-13,3,58,71,97,113,78,-55
9.48,-11,0,11,3,-11,6,60,74,102,117,81,-53
9.482,-8,4,14,0,-11,11,63,76,105,122,84,-52
9.484,-8,9,17,0,-13,14,66,81,112,126,89,-50
9.486,-6,16,24,-4,-14,21,69,86,118,133,92,-47
9.488,-4,24,30,-8,-17,27,73,91,125,138,97,-43
9.49,-4,30,35,-13,-21,34,76,94,130,143,102,-40
9.492,-4,35,42,-14,-22,40,78,97,135,146,107,-39
9.494,-6,40,47,-16,-26,45,79,100,138,149,110,-35
9.496,-8,43,52,-17,-29,48,82,102,139,152,113,-32
9.498,-9,43,55,-16,-32,50,84,105,143,154,115,-30
9.5,-13,43,56,-14,-34,50,84,109,146,157,117,-30
9.502,-13,43,56,-14,-35,50,86,112,149,161,117,-29
9.504,-11,45,56,-16,-34,50,89,117,154,164,115,-29
9.506,-8,50,58,-21,-32,53,92,125,161,169,115,-26
9.508,-4,55,60,-24,-32,56,97,131,169,174,115,-24
9.51,-3,60,63,-29,-32,61,100,138,175,180,113,-22
9.512,-1,65,68,-30,-34,66,105,143,182,185,112,-21
9.514,-1,69,71,-34,-35,69,107,146,187,188,110,-19
9.516,-3,69,73,-32,-39,71,107,144,190,192,110,-17
9.518,-4,71,76,-32,-40,73,105,143,190,192,109,-17
9.52,-3,74,78,-35,-40,76,102,138,188,193,110,-17
9.522,-1,78,79,-37,-40,79,97,130,185,193,110,-17
9.524,0,81,81,-40,-40,81,91,122,180,192,109,-19
9.526,0,81,81,-40,-40,81,82,113,172,188,107,-22
9.528,0,79,81,-39,-40,79,78,104,165,183,105,-26
9.53,-1,76,78,-35,-40,76,71,97,157,177,102,-30
9.532,-4,68,74,-30,-39,71,68,89,151,170,97,-35
9.534,-6,61,68,-26,-37,65,65,84,143,165,92,-39
9.536,-6,55,61,-24,-34,58,63,79,138,159,87,-40
9.538,-4,50,56,-21,-30,53,60,76,133,154,82,-42
9.54,-6,45,52,-17,-29,48,58,73,128,151,78,-43
9.542,-8,39,48,-14,-29,43,56,71,123,148,73,-43
9.544,-9,35,45,-11,-27,40,55,71,120,146,66,-43
9.546,-13,29,42,-8,-27,35,53,71,118,143,60,-45
9.548,-16,19,37,-1,-27,29,52,69,115,139,52,-47
9.55,-21,9,29,3,-24,19,50,69,112,136,43,-48
9.552,-21,0,19,11,-21,8,48,69,109,133,34,-52
9.554,-22,-13,8,17,-16,-1,47,68,104,128,22,-56
9.556,-22,-26,-1,22,-9,-13,43,66,99,125,13,-61
9.558,-21,-35,-13,27,-3,-24,40,65,96,122,4,-65
9.56,-19,-43,-22,30,0,-32,39,63,94,120,-1,-68
